Datetime,tempm,tempi,dewptm,dewpti,hum,wspdm,wspdi,wgustm,wgusti,wdird,wdire,vism,visi,pressurem,pressurei,windchillm,windchilli,heatindexm,heatindexi,precipm,precipi,conds,icon,fog,rain,snow,hail,thunder,tornado
06/01/16 14:51,4.4,39.9,-18.3,-0.9,18,7.4,4.6,-9999,-9999,240,WSW,16.1,10,1031.1,30.45,2.6,36.7,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
06/01/16 15:51,3.9,39,-17.2,1,20,5.6,3.5,-9999,-9999,210,SSW,16.1,10,1030.8,30.44,2.6,36.8,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
06/01/16 16:51,3.3,37.9,-16.1,3,23,5.6,3.5,-9999,-9999,240,WSW,16.1,10,1030.5,30.43,2,35.5,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
06/01/16 17:51,3.3,37.9,-14.4,6.1,27,13,8.1,-9999,-9999,230,SW,16.1,10,1030.5,30.43,0,32.1,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
06/01/16 18:51,2.8,37,-15.6,3.9,25,9.3,5.8,-9999,-9999,0,Variable,16.1,10,1030.4,30.43,0.2,32.4,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
06/01/16 19:51,2.2,36,-14.4,6.1,29,11.1,6.9,-9999,-9999,240,WSW,16.1,10,1030.8,30.44,-0.9,30.3,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
06/01/16 20:51,2.8,37,-15.6,3.9,25,14.8,9.2,-9999,-9999,260,West,16.1,10,1030.6,30.44,-0.9,30.4,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
06/01/16 21:51,2.2,36,-15,5,27,9.3,5.8,-9999,-9999,270,West,16.1,10,1030.2,30.43,-0.5,31.1,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
06/01/16 22:51,1.7,35.1,-12.8,9,34,9.3,5.8,-9999,-9999,270,West,16.1,10,1030,30.42,-1.1,30.1,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
06/01/16 23:51,1.1,34,-14.4,6.1,31,0,0,-9999,-9999,0,North,16.1,10,1029.6,30.41,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
07/01/16 00:51,1.7,35.1,-15.6,3.9,27,11.1,6.9,-9999,-9999,260,West,16.1,10,1028.6,30.38,-1.5,29.3,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
07/01/16 01:51,1.1,34,-15,5,30,9.3,5.8,-9999,-9999,260,West,16.1,10,1028.2,30.37,-1.8,28.8,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
07/01/16 02:51,0.6,33.1,-15,5,31,0,0,-9999,-9999,0,North,16.1,10,1027.9,30.36,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
07/01/16 03:51,0.6,33.1,-14.4,6.1,32,0,0,-9999,-9999,0,North,16.1,10,1027.7,30.35,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
07/01/16 04:51,0,32,-12.8,9,38,7.4,4.6,-9999,-9999,280,West,16.1,10,1027.7,30.35,-2.5,27.5,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
07/01/16 05:51,0,32,-13.3,8.1,37,9.3,5.8,-9999,-9999,290,WNW,16.1,10,1027.8,30.35,-3.1,26.4,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0
07/01/16 06:51,-0.6,30.9,-13.9,7,37,5.6,3.5,-9999,-9999,0,Variable,16.1,10,1027.4,30.34,-2.5,27.5,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0
07/01/16 07:51,0,32,-12.8,9,38,0,0,-9999,-9999,0,North,16.1,10,1027.4,30.34,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
07/01/16 08:51,1.7,35.1,-13.9,7,31,5.6,3.5,-9999,-9999,0,Variable,16.1,10,1027.2,30.34,0.1,32.2,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
07/01/16 09:51,3.3,37.9,-15,5,25,0,0,-9999,-9999,0,North,16.1,10,1027.1,30.33,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0
07/01/16 10:51,5.6,42.1,-14.4,6.1,23,5.6,3.5,-9999,-9999,60,ENE,16.1,10,1026.4,30.31,4.6,40.2,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
07/01/16 11:51,5.6,42.1,-13.3,8.1,25,0,0,-9999,-9999,0,North,16.1,10,1025.2,30.28,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
07/01/16 12:51,6.7,44.1,-12.2,10,25,5.6,3.5,-9999,-9999,270,West,16.1,10,1024.2,30.25,5.8,42.5,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/01/16 13:00,7.2,45,-12.8,9,23,5.6,3.5,-9999,-9999,0,Variable,16.1,10,1024.9,30.27,6.4,43.5,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/01/16 13:33,7.2,45,-12.2,10,24,5.6,3.5,-9999,-9999,300,WNW,16.1,10,1024.3,30.25,6.4,43.5,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
07/01/16 13:51,7.2,45,-12.2,10,24,0,0,-9999,-9999,0,North,16.1,10,1023.9,30.24,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/01/16 14:51,7.2,45,-12.8,9,23,0,0,-9999,-9999,0,North,16.1,10,1023.5,30.23,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/01/16 15:23,7.8,46,-9.4,15.1,29,0,0,-9999,-9999,0,North,16.1,10,1024.3,30.25,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/01/16 15:44,7.2,45,-10.6,12.9,27,0,0,-9999,-9999,0,North,16.1,10,1024.3,30.25,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/01/16 15:51,7.8,46,-10.6,12.9,26,0,0,-9999,-9999,0,North,16.1,10,1023.5,30.23,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/01/16 16:51,7.2,45,-7.8,18,34,5.6,3.5,-9999,-9999,290,WNW,16.1,10,1023.6,30.23,6.4,43.5,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
07/01/16 17:51,7.2,45,-5.6,21.9,40,5.6,3.5,-9999,-9999,280,West,16.1,10,1024.1,30.25,6.4,43.5,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/01/16 18:51,6.7,44.1,-7.8,18,35,7.4,4.6,-9999,-9999,290,WNW,16.1,10,1023.9,30.24,5.3,41.5,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
07/01/16 19:51,5.6,42.1,-7.2,19,40,0,0,-9999,-9999,0,North,16.1,10,1023.6,30.23,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
07/01/16 20:51,5.6,42.1,-7.2,19,40,5.6,3.5,-9999,-9999,300,WNW,16.1,10,1023.2,30.22,4.6,40.2,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
07/01/16 21:51,5.6,42.1,-7.2,19,40,5.6,3.5,-9999,-9999,310,NW,16.1,10,1022.8,30.21,4.6,40.2,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
07/01/16 22:51,3.9,39,-6.7,19.9,46,5.6,3.5,-9999,-9999,60,ENE,16.1,10,1022.6,30.2,2.6,36.8,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0
07/01/16 23:51,4,39.2,-8,17.6,42,-9999,-9999,-9999,-9999,0,North,-9999,-9999,-9999,-9999,-999,-999,-9999,-9999,-9999,-9999,Unknown,unknown,0,0,0,0,0,0
08/01/16 00:51,3,37.4,-6,21.2,52,-9999,-9999,-9999,-9999,0,North,-9999,-9999,-9999,-9999,-999,-999,-9999,-9999,-9999,-9999,Unknown,unknown,0,0,0,0,0,0
08/01/16 01:51,3,37.4,-6,21.2,52,-9999,-9999,-9999,-9999,0,North,-9999,-9999,-9999,-9999,-999,-999,-9999,-9999,-9999,-9999,Unknown,unknown,0,0,0,0,0,0
08/01/16 02:51,3,37.4,-6,21.2,52,-9999,-9999,-9999,-9999,0,North,-9999,-9999,-9999,-9999,-999,-999,-9999,-9999,-9999,-9999,Unknown,unknown,0,0,0,0,0,0
08/01/16 03:51,2,35.6,-7,19.4,52,-9999,-9999,-9999,-9999,0,North,-9999,-9999,-9999,-9999,-999,-999,-9999,-9999,-9999,-9999,Unknown,unknown,0,0,0,0,0,0
08/01/16 04:51,2,35.6,-8,17.6,48,-9999,-9999,-9999,-9999,0,North,-9999,-9999,-9999,-9999,-999,-999,-9999,-9999,-9999,-9999,Unknown,unknown,0,0,0,0,0,0
08/01/16 05:51,2,35.6,-8,17.6,48,-9999,-9999,-9999,-9999,0,North,-9999,-9999,-9999,-9999,-999,-999,-9999,-9999,-9999,-9999,Unknown,unknown,0,0,0,0,0,0
08/01/16 06:51,2,35.6,-6,21.2,56,-9999,-9999,-9999,-9999,0,North,-9999,-9999,-9999,-9999,-999,-999,-9999,-9999,-9999,-9999,Unknown,unknown,0,0,0,0,0,0
08/01/16 07:51,3,37.4,-4,24.8,60,-9999,-9999,-9999,-9999,0,North,-9999,-9999,-9999,-9999,-999,-999,-9999,-9999,-9999,-9999,Unknown,unknown,0,0,0,0,0,0
08/01/16 09:51,4,39.2,-1,30.2,70,-9999,-9999,-9999,-9999,0,North,-9999,-9999,-9999,-9999,-999,-999,-9999,-9999,-9999,-9999,Unknown,unknown,0,0,0,0,0,0
08/01/16 10:51,5,41,-1,30.2,65,-9999,-9999,-9999,-9999,0,North,-9999,-9999,-9999,-9999,-999,-999,-9999,-9999,-9999,-9999,Unknown,unknown,0,0,0,0,0,0
08/01/16 11:51,6,42.8,4,39.2,87,-9999,-9999,-9999,-9999,0,North,-9999,-9999,-9999,-9999,-999,-999,-9999,-9999,-9999,-9999,Unknown,unknown,0,0,0,0,0,0
08/01/16 12:51,6,42.8,1,33.8,70,-9999,-9999,-9999,-9999,0,North,-9999,-9999,-9999,-9999,-999,-999,-9999,-9999,-9999,-9999,Unknown,unknown,0,0,0,0,0,0
08/01/16 13:51,6,42.8,0,32,66,-9999,-9999,-9999,-9999,0,North,-9999,-9999,-9999,-9999,-999,-999,-9999,-9999,-9999,-9999,Unknown,unknown,0,0,0,0,0,0
08/01/16 14:28,6.1,43,-0.6,30.9,62,16.7,10.4,-9999,-9999,80,East,16.1,10,1022.2,30.19,2.9,37.2,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
08/01/16 14:51,6.1,43,-0.6,30.9,62,11.1,6.9,-9999,-9999,0,Variable,16.1,10,1021.6,30.17,3.8,38.8,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
08/01/16 15:51,6.1,43,0.6,33.1,68,9.3,5.8,-9999,-9999,50,NE,16.1,10,1021.7,30.17,4.2,39.5,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
08/01/16 16:51,6.7,44.1,0.6,33.1,65,9.3,5.8,-9999,-9999,50,NE,16.1,10,1021.5,30.17,4.9,40.8,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
08/01/16 17:28,6.7,44.1,0.6,33.1,65,13,8.1,-9999,-9999,80,East,16.1,10,1022.6,30.2,4.2,39.5,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
08/01/16 17:48,7,44.6,1,33.8,66,11.1,6.9,-9999,-9999,0,Variable,16.1,10,1022.6,30.2,4.9,40.7,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
08/01/16 17:51,6.7,44.1,0.6,33.1,65,9.3,5.8,-9999,-9999,130,SE,16.1,10,1021.8,30.18,4.9,40.8,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
08/01/16 18:36,6.7,44.1,-0.6,30.9,60,14.8,9.2,-9999,-9999,130,SE,16.1,10,1022.9,30.21,3.9,39,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
08/01/16 18:51,6.7,44.1,-0.6,30.9,60,-9999,-9999,-9999,-9999,0,North,16.1,10,1022.4,30.19,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
08/01/16 19:51,6.7,44.1,-0.6,30.9,60,11.1,6.9,-9999,-9999,90,East,16.1,10,1023,30.21,4.5,40.1,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
08/01/16 20:51,6.7,44.1,-0.6,30.9,60,9.3,5.8,-9999,-9999,0,Variable,16.1,10,1022.8,30.21,4.9,40.8,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
08/01/16 21:10,6.1,43,0,32,65,14.8,9.2,-9999,-9999,70,ENE,16.1,10,1023.2,30.22,3.2,37.7,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
08/01/16 21:42,5.6,42.1,0.6,33.1,70,16.7,10.4,31.5,19.6,70,ENE,16.1,10,1023.2,30.22,2.3,36.1,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
08/01/16 21:51,5.6,42.1,0.6,33.1,70,16.7,10.4,33.3,20.7,60,ENE,16.1,10,1022.6,30.2,2.3,36.1,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
08/01/16 22:51,5.6,42.1,0.6,33.1,70,14.8,9.2,-9999,-9999,80,East,16.1,10,1022.8,30.21,2.5,36.6,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
08/01/16 23:18,5.6,42.1,0.6,33.1,70,16.7,10.4,-9999,-9999,60,ENE,16.1,10,1023.2,30.22,2.3,36.1,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
08/01/16 23:46,6,42.8,1,33.8,70,16.7,10.4,-9999,-9999,90,East,16.1,10,1022.6,30.2,2.8,37,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
08/01/16 23:51,5,41,0,32,70,18.5,11.5,33.3,20.7,80,East,16.1,10,1021.8,30.18,1.3,34.3,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 00:51,5,41,0,32,70,14.8,9.2,-9999,-9999,60,ENE,16.1,10,1021.9,30.18,1.8,35.2,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 01:51,5,41,0.6,33.1,73,20.4,12.7,-9999,-9999,70,ENE,16.1,10,1021.8,30.18,1,33.9,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
09/01/16 02:51,5,41,0.6,33.1,73,13,8.1,-9999,-9999,80,East,16.1,10,1021.8,30.18,2.1,35.8,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0
09/01/16 03:51,4.4,39.9,0.6,33.1,77,14.8,9.2,29.6,18.4,80,East,16.1,10,1021.4,30.17,1.1,33.9,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
09/01/16 04:51,5,41,1.1,34,76,11.1,6.9,-9999,-9999,0,Variable,16.1,10,1021.2,30.16,2.5,36.4,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 05:51,5,41,1.1,34,76,16.7,10.4,-9999,-9999,80,East,16.1,10,1021.4,30.17,1.5,34.7,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 06:51,5,41,1.7,35.1,79,14.8,9.2,-9999,-9999,60,ENE,16.1,10,1021.7,30.17,1.8,35.2,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 07:38,5.6,42.1,2.2,36,79,13,8.1,-9999,-9999,90,East,16.1,10,1022.2,30.19,2.8,37.1,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 07:51,5.6,42.1,2.2,36,79,13,8.1,-9999,-9999,80,East,14.5,9,1021.5,30.17,2.8,37.1,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 08:51,5.6,42.1,2.2,36,79,18.5,11.5,-9999,-9999,70,ENE,14.5,9,1021.9,30.18,2,35.7,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 09:51,6.7,44.1,2.8,37,76,14.8,9.2,-9999,-9999,70,ENE,14.5,9,1022.9,30.21,3.9,39,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 10:07,7.2,45,2.8,37,74,11.1,6.9,-9999,-9999,80,East,14.5,9,1023.6,30.23,5.1,41.2,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 10:16,6.7,44.1,2.8,37,76,11.1,6.9,-9999,-9999,0,Variable,14.5,9,1023.6,30.23,4.5,40.1,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 10:51,6.7,44.1,2.8,37,76,14.8,9.2,-9999,-9999,80,East,14.5,9,1022.3,30.19,3.9,39,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 11:26,7.8,46,2.8,37,71,14.8,9.2,-9999,-9999,80,East,14.5,9,1022.6,30.2,5.2,41.4,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 11:51,7.8,46,2.8,37,71,7.4,4.6,-9999,-9999,0,Variable,14.5,9,1021.7,30.17,6.6,43.9,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 12:51,7.8,46,4.4,39.9,79,9.3,5.8,-9999,-9999,50,NE,8,5,1021.1,30.16,6.2,43.1,-9999,-9999,0,0,Light Rain,rain,0,1,0,0,0,0
09/01/16 13:51,7.8,46,4.4,39.9,79,13,8.1,-9999,-9999,60,ENE,12.9,8,1020.2,30.13,5.5,41.9,-9999,-9999,0,0,Overcast,cloudy,0,0,0,0,0,0
09/01/16 14:00,7.8,46,3.9,39,76,16.7,10.4,-9999,-9999,70,ENE,12.9,8,1020.9,30.15,5,41,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 14:44,7.8,46,4.4,39.9,79,18.5,11.5,-9999,-9999,60,ENE,12.9,8,1020.9,30.15,4.8,40.6,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 14:51,7.8,46,3.9,39,76,14.8,9.2,-9999,-9999,60,ENE,12.9,8,1020.2,30.13,5.2,41.4,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 15:51,7.2,45,3.9,39,80,13,8.1,-9999,-9999,90,East,12.9,8,1020.2,30.13,4.8,40.6,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 16:51,7.2,45,4.4,39.9,82,13,8.1,-9999,-9999,100,East,14.5,9,1020.6,30.14,4.8,40.6,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 17:51,7.8,46,4.4,39.9,79,9.3,5.8,-9999,-9999,80,East,16.1,10,1020.5,30.14,6.2,43.1,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 18:01,7.8,46,4.4,39.9,79,9.3,5.8,-9999,-9999,0,Variable,14.5,9,1021.6,30.17,6.2,43.1,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 18:51,7.8,46,4.4,39.9,79,11.1,6.9,-9999,-9999,110,ESE,16.1,10,1020.6,30.14,5.8,42.5,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 19:26,8.3,46.9,4.4,39.9,77,11.1,6.9,-9999,-9999,0,Variable,16.1,10,1021.2,30.16,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 19:51,8.3,46.9,4.4,39.9,77,16.7,10.4,-9999,-9999,100,East,16.1,10,1020.6,30.14,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 20:51,7.8,46,4.4,39.9,79,9.3,5.8,-9999,-9999,90,East,11.3,7,1020.1,30.13,6.2,43.1,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 21:51,7.8,46,5,41,83,11.1,6.9,-9999,-9999,60,ENE,12.9,8,1019.1,30.1,5.8,42.5,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
09/01/16 22:51,7.8,46,5,41,83,11.1,6.9,-9999,-9999,0,Variable,8,5,1018.3,30.07,5.8,42.5,-9999,-9999,-9999,-9999,Haze,hazy,0,0,0,0,0,0
09/01/16 23:51,7.8,46,5.6,42.1,86,9.3,5.8,-9999,-9999,70,ENE,6.4,4,1017.8,30.06,6.2,43.1,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
10/01/16 00:51,7.8,46,5.6,42.1,86,16.7,10.4,-9999,-9999,70,ENE,8,5,1016.1,30.01,5,41,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
10/01/16 01:51,7.8,46,5.6,42.1,86,18.5,11.5,-9999,-9999,70,ENE,11.3,7,1014.4,29.96,4.8,40.6,-9999,-9999,0,0,Overcast,cloudy,0,0,0,0,0,0
10/01/16 02:51,7.8,46,5.6,42.1,86,24.1,15,33.3,20.7,70,ENE,12.9,8,1013,29.92,4.2,39.6,-9999,-9999,0,0,Light Rain,rain,0,1,0,0,0,0
10/01/16 03:47,7,44.6,6,42.8,93,18.5,11.5,33.3,20.7,80,East,4,2.5,1012.4,29.9,3.8,38.8,-9999,-9999,1,0.04,Rain,rain,0,1,0,0,0,0
10/01/16 03:51,7.2,45,5.6,42.1,90,16.7,10.4,29.6,18.4,70,ENE,4.8,3,1011.7,29.88,4.3,39.7,-9999,-9999,1.3,0.05,Rain,rain,0,1,0,0,0,0
10/01/16 04:12,7.2,45,5.6,42.1,90,14.8,9.2,-9999,-9999,70,ENE,4,2.5,1011.7,29.88,4.5,40.1,-9999,-9999,1.3,0.05,Rain,rain,0,1,0,0,0,0
10/01/16 04:39,7.2,45,5.6,42.1,90,22.2,13.8,35.2,21.9,80,East,4.8,3,1010.7,29.85,3.6,38.5,-9999,-9999,3.6,0.14,Rain,rain,0,1,0,0,0,0
10/01/16 04:41,7.2,45,5.6,42.1,90,24.1,15,35.2,21.9,70,ENE,4,2.5,1010.4,29.84,3.5,38.2,-9999,-9999,3.6,0.14,Heavy Rain,rain,0,1,0,0,0,0
10/01/16 04:51,7.2,45,5.6,42.1,90,27.8,17.3,40.7,25.3,70,ENE,2.4,1.5,1009.8,29.82,3.1,37.6,-9999,-9999,5.1,0.2,Heavy Rain,rain,0,1,0,0,0,0
10/01/16 05:02,7.2,45,5.6,42.1,90,27.8,17.3,37,23,70,ENE,2.8,1.8,1010.4,29.84,3.1,37.6,-9999,-9999,1.8,0.07,Heavy Rain,rain,0,1,0,0,0,0
10/01/16 05:37,7.2,45,5.6,42.1,90,29.6,18.4,48.2,29.9,70,ENE,4.8,3,1008.4,29.78,3,37.4,-9999,-9999,6.6,0.26,Light Rain,rain,0,1,0,0,0,0
10/01/16 05:46,7,44.6,6,42.8,93,14.8,9.2,37,23,80,East,2.8,1.8,1009,29.8,4.3,39.7,-9999,-9999,7.4,0.29,Heavy Rain,rain,0,1,0,0,0,0
10/01/16 05:51,7.2,45,5.6,42.1,90,18.5,11.5,35.2,21.9,70,ENE,2.8,1.8,1007.8,29.76,4,39.3,-9999,-9999,8.1,0.32,Rain,rain,0,1,0,0,0,0
10/01/16 06:01,7.2,45,5.6,42.1,90,22.2,13.8,42.6,26.5,70,ENE,3.2,2,1007.7,29.76,3.6,38.5,-9999,-9999,1,0.04,Rain,rain,0,1,0,0,0,0
10/01/16 06:29,7.2,45,6.1,43,93,22.2,13.8,37,23,70,ENE,4.8,3,1006.7,29.73,3.6,38.5,-9999,-9999,3,0.12,Rain,rain,0,1,0,0,0,0
10/01/16 06:48,7,44.6,6,42.8,93,16.7,10.4,31.5,19.6,90,East,3.2,2,1006.3,29.72,4,39.2,-9999,-9999,4.8,0.19,Heavy Rain,rain,0,1,0,0,0,0
10/01/16 06:51,7.8,46,6.1,43,89,16.7,10.4,31.5,19.6,80,East,2.8,1.8,1005.4,29.69,5,41,-9999,-9999,5.1,0.2,Heavy Rain,rain,0,1,0,0,0,0
10/01/16 07:51,8.9,48,7.2,45,89,18.5,11.5,31.5,19.6,80,East,2,1.2,1002.2,29.6,-999,-999,-9999,-9999,11.9,0.47,Heavy Rain,rain,0,1,0,0,0,0
10/01/16 08:13,9.4,48.9,8.3,46.9,93,7.4,4.6,35.2,21.9,30,NNE,1.2,0.8,1002.3,29.6,-999,-999,-9999,-9999,6.1,0.24,Heavy Rain,rain,0,1,0,0,0,0
10/01/16 08:21,9.4,48.9,8.3,46.9,93,7.4,4.6,-9999,-9999,60,ENE,1.6,1,1002.3,29.6,-999,-999,-9999,-9999,9.7,0.38,Heavy Rain,rain,0,1,0,0,0,0
10/01/16 08:42,10,50,8.3,46.9,89,11.1,6.9,-9999,-9999,290,WNW,4.8,3,1002.6,29.61,-999,-999,-9999,-9999,11.7,0.46,Light Rain,rain,0,1,0,0,0,0
10/01/16 08:51,10,50,9.4,48.9,96,7.4,4.6,-9999,-9999,0,Variable,8,5,1001.5,29.58,-999,-999,-9999,-9999,11.7,0.46,Light Rain,rain,0,1,0,0,0,0
10/01/16 09:51,13.9,57,12.8,55,93,9.3,5.8,-9999,-9999,0,Variable,8,5,1000.5,29.55,-999,-999,-9999,-9999,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
10/01/16 10:45,14,57.2,13,55.4,94,18.5,11.5,38.9,24.2,180,South,2.8,1.8,999.5,29.52,-999,-999,-9999,-9999,0,0,Light Rain,rain,0,1,0,0,0,0
10/01/16 10:51,13.9,57,12.8,55,93,13,8.1,38.9,24.2,180,South,2.8,1.8,999.1,29.51,-999,-999,-9999,-9999,0.3,0.01,Light Rain,rain,0,1,0,0,0,0
10/01/16 11:05,13.9,57,12.8,55,93,11.1,6.9,-9999,-9999,0,Variable,4.8,3,998.9,29.5,-999,-999,-9999,-9999,0.5,0.02,Light Rain,rain,0,1,0,0,0,0
10/01/16 11:31,13.9,57,12.8,55,93,14.8,9.2,-9999,-9999,170,South,4,2.5,997.9,29.47,-999,-999,-9999,-9999,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0
10/01/16 11:51,13.9,57,12.8,55,93,13,8.1,27.8,17.3,190,South,4,2.5,996.6,29.43,-999,-999,-9999,-9999,0.5,0.02,Light Rain,rain,0,1,0,0,0,0
10/01/16 12:04,13.9,57,12.8,55,93,13,8.1,27.8,17.3,170,South,4,2.5,997.2,29.45,-999,-999,-9999,-9999,0.3,0.01,Light Rain,rain,0,1,0,0,0,0
10/01/16 12:12,13.9,57,12.8,55,93,9.3,5.8,-9999,-9999,0,Variable,2.4,1.5,996.8,29.44,-999,-999,-9999,-9999,0.8,0.03,Light Rain,rain,0,1,0,0,0,0
